cik_str,ticker,title,cik10D
922357,IOCJY,IOCHPE-MAXION SA /FI,0000922357
701347,CPF,CENTRAL PACIFIC FINANCIAL CORP,0000701347
1672688,ABSI,Absci Corp,0001672688
925683,BTO,JOHN HANCOCK FINANCIAL OPPORTUNITIES FUND,0000925683
1020859,UNFI,UNITED NATURAL FOODS INC,0001020859
1319947,DBI,Designer Brands Inc.,0001319947
1591670,FPI,Farmland Partners Inc.,0001591670
885601,IIM,Invesco Value Municipal Income Trust,0000885601
1364954,CHGG,"CHEGG, INC",0001364954
1643303,NNDM,Nano Dimension Ltd.,0001643303
1475115,EB,"Eventbrite, Inc.",0001475115
1393299,BGY,BlackRock Enhanced International Dividend Trust,0001393299
1235468,LQDT,LIQUIDITY SERVICES INC,0001235468
1846253,OABI,"OmniAb, Inc.",0001846253
1628063,SRG,Seritage Growth Properties,0001628063
1368265,CLNE,Clean Energy Fuels Corp.,0001368265
1868995,CINT,CI&T Inc,0001868995
1772695,NOVA,Sunnova Energy International Inc.,0001772695
1606757,KE,"Kimball Electronics, Inc.",0001606757
1227862,EMD,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.,0001227862
1464591,GPRK,GeoPark Ltd,0001464591
1546429,BGB,Blackstone Strategic Credit 2027 Term Fund,0001546429
1792781,CURV,Torrid Holdings Inc.,0001792781
1021917,AWCA,"Awaysis Capital, Inc.",0001021917
1287213,PLOW,"DOUGLAS DYNAMICS, INC",0001287213
1828105,HIPO,Hippo Holdings Inc.,0001828105
1703647,KRRO,"Korro Bio, Inc.",0001703647
809248,TAST,"CARROLS RESTAURANT GROUP, INC.",0000809248
1836564,VALN,Valneva SE,0001836564
886206,FC,FRANKLIN COVEY CO,0000886206
1517518,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,0001517518
1227654,CMP,COMPASS MINERALS INTERNATIONAL INC,0001227654
1810523,FTHY,FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND,0001810523
1325618,IRMD,IRADIMED CORP,0001325618
39311,IBCP,INDEPENDENT BANK CORP /MI/,0000039311
1803901,TALK,"Talkspace, Inc.",0001803901
1468666,SCWX,SecureWorks Corp,0001468666
1826600,MNTK,"Montauk Renewables, Inc.",0001826600
1606163,LMB,"Limbach Holdings, Inc.",0001606163
880892,VGM,Invesco Trust for Investment Grade Municipals,0000880892
1795251,NNOX,Nano-X Imaging Ltd.,0001795251
33002,EBF,"ENNIS, INC.",0000033002
1840574,VERV,"Verve Therapeutics, Inc.",0001840574
1349436,SD,SANDRIDGE ENERGY INC,0001349436
1337117,ITRN,Ituran Location & Control Ltd.,0001337117
1774170,PWFL,"Powerfleet, Inc.",0001774170
877463,VKQ,Invesco Municipal Trust,0000877463
1624322,BFST,"Business First Bancshares, Inc.",0001624322
1799567,DDI,"DoubleDown Interactive Co., Ltd.",0001799567
1267902,WIW,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND,0001267902
1653384,RWAY,Runway Growth Finance Corp.,0001653384
1471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc.",0001471420
1524931,CHUY,"CHUY'S HOLDINGS, INC.",0001524931
1437958,CCB,COASTAL FINANCIAL CORP,0001437958
1409171,TITN,Titan Machinery Inc.,0001409171
1290677,TPB,"Turning Point Brands, Inc.",0001290677
1600626,PKST,Peakstone Realty Trust,0001600626
1304421,CNSL,"Consolidated Communications Holdings, Inc.",0001304421
1321741,GAIN,GLADSTONE INVESTMENT CORPORATION\DE,0001321741
1822966,SMR,NUSCALE POWER Corp,0001822966
108985,YORW,YORK WATER CO,0000108985
1227500,EQBK,EQUITY BANCSHARES INC,0001227500
1803737,EHAB,"Enhabit, Inc.",0001803737
706129,HBNC,HORIZON BANCORP INC /IN/,0000706129
357301,TRST,TRUSTCO BANK CORP N Y,0000357301
1680367,STTK,"Shattuck Labs, Inc.",0001680367
1454789,ATXS,"Astria Therapeutics, Inc.",0001454789
1608742,DIAX,Nuveen Dow 30sm Dynamic Overwrite Fund,0001608742
1401521,ACIC,AMERICAN COASTAL INSURANCE Corp,0001401521
1070524,GCBC,GREENE COUNTY BANCORP INC,0001070524
1697532,APLT,"Applied Therapeutics, Inc.",0001697532
1436208,LEGH,Legacy Housing Corp,0001436208
74046,ODC,Oil-Dri Corp of America,0000074046
216085,HVT,HAVERTY FURNITURE COMPANIES INC,0000216085
1759138,CABA,"Cabaletta Bio, Inc.",0001759138
1944552,ANL,Adlai Nortye Ltd.,0001944552
1499849,LND,BrasilAgro - Brazilian Agricultural Real Estate Co,0001499849
1653087,ALEC,"Alector, Inc.",0001653087
1855756,LILM,Lilium N.V.,0001855756
1799207,AUNA,AUNA S.A.,0001799207
1051003,DSU,"BLACKROCK DEBT STRATEGIES FUND, INC.",0001051003
798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,0000798783
1447028,ABUS,Arbutus Biopharma Corp,0001447028
1176194,BLE,BLACKROCK MUNICIPAL INCOME TRUST II,0001176194
885125,IQI,Invesco Quality Municipal Income Trust,0000885125
46129,ALNT,ALLIENT INC,0000046129
1819974,SKYT,"SkyWater Technology, Inc",0001819974
1823794,ARKO,ARKO Corp.,0001823794
1820378,TBLD,Thornburg Income Builder Opportunities Trust,0001820378
712770,OLP,ONE LIBERTY PROPERTIES INC,0000712770
1836833,PL,Planet Labs PBC,0001836833
934549,ACTG,ACACIA RESEARCH CORP,0000934549
1635977,THW,abrdn World Healthcare Fund,0001635977
1514416,BAND,Bandwidth Inc.,0001514416
1494582,BOC,BOSTON OMAHA Corp,0001494582
884624,OFIX,Orthofix Medical Inc.,0000884624
704562,CDMO,"Avid Bioservices, Inc.",0000704562
1053352,HTBK,HERITAGE COMMERCE CORP,0001053352
711772,CATC,CAMBRIDGE BANCORP,0000711772
1834376,INNV,InnovAge Holding Corp.,0001834376
912603,RDUS,"RADIUS RECYCLING, INC.",0000912603
1668673,PETQ,"PetIQ, Inc.",0001668673
1087786,NXJ,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND,0001087786
1603454,CELC,Celcuity Inc.,0001603454
1798562,TMC,TMC the metals Co Inc.,0001798562
1215913,HPS,JOHN HANCOCK PREFERRED INCOME FUND III,0001215913
1842279,OPAL,OPAL Fuels Inc.,0001842279
1528988,BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",0001528988
1822928,HLLY,Holley Inc.,0001822928
1053584,MCBC,MACATAWA BANK CORP,0001053584
1824814,CGNT,Cognyte Software Ltd.,0001824814
1737287,ALLO,"Allogene Therapeutics, Inc.",0001737287
879361,MYD,"BLACKROCK MUNIYIELD FUND, INC.",0000879361
935419,RICK,"RCI HOSPITALITY HOLDINGS, INC.",0000935419
1864208,GUG,Guggenheim Active Allocation Fund,0001864208
1173489,CEVA,CEVA INC,0001173489
1233681,BLW,BLACKROCK Ltd DURATION INCOME TRUST,0001233681
1837014,SMRT,"SmartRent, Inc.",0001837014
1348911,KALV,"KalVista Pharmaceuticals, Inc.",0001348911
1787400,NKTX,"Nkarta, Inc.",0001787400
1375205,URG,UR-ENERGY INC,0001375205
1788999,XPER,Xperi Inc.,0001788999
1850235,HEPS,D-MARKET Electronic Services & Trading,0001850235
1668243,URGN,UroGen Pharma Ltd.,0001668243
1921158,FUFU,Bitfufu Inc.,0001921158
1133470,CVGW,CALAVO GROWERS INC,0001133470
1732406,LTCN,Grayscale Litecoin Trust (LTC),0001732406
1554697,GHY,"PGIM Global High Yield Fund, Inc.",0001554697
1466026,MSBI,"Midland States Bancorp, Inc.",0001466026
1818382,HUMA,"Humacyte, Inc.",0001818382
1109242,HAFC,HANMI FINANCIAL CORP,0001109242
1782430,STRW,"Strawberry Fields REIT, Inc.",0001782430
1769617,HONE,"HarborOne Bancorp, Inc.",0001769617
1143513,GLAD,GLADSTONE CAPITAL CORP,0001143513
1819580,YSG,Yatsen Holding Ltd,0001819580
1625641,LAW,"CS Disco, Inc.",0001625641
1386278,GDOT,GREEN DOT CORP,0001386278
1094032,QDMI,QDM International Inc.,0001094032
1325964,LWLG,"Lightwave Logic, Inc.",0001325964
1514991,AMCX,AMC Networks Inc.,0001514991
1383414,PNNT,PENNANTPARK INVESTMENT CORP,0001383414
750686,CAC,CAMDEN NATIONAL CORP,0000750686
1506929,VRDR,"VERDE RESOURCES, INC.",0001506929
1326190,ALT,"Altimmune, Inc.",0001326190
1438231,DMRC,Digimarc CORP,0001438231
1823986,WDH,Waterdrop Inc.,0001823986
1476045,CLDT,Chatham Lodging Trust,0001476045
1844981,FAAS,DIGIASIA CORP.,0001844981
1806310,TSHA,"Taysha Gene Therapies, Inc.",0001806310
783412,DJCO,DAILY JOURNAL CORP,0000783412
712034,ACCO,ACCO BRANDS Corp,0000712034
1108109,CYH,COMMUNITY HEALTH SYSTEMS INC,0001108109
895531,VCV,Invesco California Value Municipal Income Trust,0000895531
1495240,LAND,GLADSTONE LAND Corp,0001495240
1895597,ICG,Intchains Group Ltd,0001895597
1838957,RERE,ATRenew Inc.,0001838957
948320,LFMD,"LifeMD, Inc.",0000948320
1259708,FRA,"BLACKROCK FLOATING RATE INCOME STRATEGIES FUND, INC.",0001259708
916907,SMBC,"SOUTHERN MISSOURI BANCORP, INC.",0000916907
1923840,THRD,"Third Harmonic Bio, Inc.",0001923840
1313310,GRVY,"GRAVITY Co., Ltd.",0001313310
1221029,CPAC,CEMENTOS PACASMAYO SAA,0001221029
1434316,FATE,FATE THERAPEUTICS INC,0001434316
1519472,SMXT,"SolarMax Technology, Inc.",0001519472
96869,TRC,TEJON RANCH CO,0000096869
726601,CCBG,CAPITAL CITY BANK GROUP INC,0000726601
910638,DDD,3D SYSTEMS CORP,0000910638
1819404,NRDY,Nerdy Inc.,0001819404
925528,HDSN,HUDSON TECHNOLOGIES INC /NY,0000925528
1490281,GRPN,"Groupon, Inc.",0001490281
1275168,FSBC,FIVE STAR BANCORP,0001275168
1383058,DBO,Invesco DB Oil Fund,0001383058
1476034,MCB,Metropolitan Bank Holding Corp.,0001476034
25475,CRD-A,CRAWFORD & CO,0000025475
1631761,YRD,Yiren Digital Ltd.,0001631761
1518557,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,0001518557
1680581,FULC,"Fulcrum Therapeutics, Inc.",0001680581
1538263,HTBI,"HomeTrust Bancshares, Inc.",0001538263
1843724,LNZA,"LanzaTech Global, Inc.",0001843724
1372020,GLDD,Great Lakes Dredge & Dock CORP,0001372020
709337,FMNB,FARMERS NATIONAL BANC CORP /OH/,0000709337
880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,0000880807
912147,RMT,"ROYCE MICRO-CAP TRUST, INC.",0000912147
1487952,VPG,"Vishay Precision Group, Inc.",0001487952
1299130,PACB,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",0001299130
1781753,DAO,"Youdao, Inc.",0001781753
1518621,ORC,"Orchid Island Capital, Inc.",0001518621
796505,CLFD,"Clearfield, Inc.",0000796505
800457,DGICA,DONEGAL GROUP INC,0000800457
1404644,NGNE,Neurogene Inc.,0001404644
1854149,ANSC,Agriculture & Natural Solutions Acquisition Corp,0001854149
1756708,JMIA,Jumia Technologies AG,0001756708
1710680,HFRO,HIGHLAND OPPORTUNITIES & INCOME FUND,0001710680
1848739,GDEV,GDEV Inc.,0001848739
1793229,MPLN,MultiPlan Corp,0001793229
1626450,BIGC,"BigCommerce Holdings, Inc.",0001626450
1556336,FEI,FIRST TRUST MLP & ENERGY INCOME FUND,0001556336
1655210,BYND,"BEYOND MEAT, INC.",0001655210
1508475,VNET,"VNET Group, Inc.",0001508475
61986,MTW,MANITOWOC CO INC,0000061986
1342916,HNOI,"HNO International, Inc.",0001342916
931148,EAF,GRAFTECH INTERNATIONAL LTD,0000931148
737468,WASH,WASHINGTON TRUST BANCORP INC,0000737468
65270,MEI,METHODE ELECTRONICS INC,0000065270
1793855,ASGI,abrdn Global Infrastructure Income Fund,0001793855
1374690,LRMR,"Larimar Therapeutics, Inc.",0001374690
1832332,AVAH,"Aveanna Healthcare Holdings, Inc.",0001832332
1137393,BFK,BLACKROCK MUNICIPAL INCOME TRUST,0001137393
1528985,INRE,"Inland Real Estate Income Trust, Inc.",0001528985
1176199,HPI,JOHN HANCOCK PREFERRED INCOME FUND,0001176199
799288,LE,"LANDS' END, INC.",0000799288
1662579,CCCC,"C4 Therapeutics, Inc.",0001662579
1650664,EDIT,"Editas Medicine, Inc.",0001650664
835948,MVF,"BLACKROCK MUNIVEST FUND, INC.",0000835948
75208,OSG,OVERSEAS SHIPHOLDING GROUP INC,0000075208
1705843,CBUS,"Cibus, Inc.",0001705843
1122904,NTGR,"NETGEAR, INC.",0001122904
1478888,NBB,Nuveen Taxable Municipal Income Fund,0001478888
714562,THFF,FIRST FINANCIAL CORP /IN/,0000714562
1437925,GMGI,"Golden Matrix Group, Inc.",0001437925
870780,NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,0000870780
1547994,JPI,Nuveen Preferred & Income Term Fund,0001547994
1574197,FPH,"Five Point Holdings, LLC",0001574197
1385613,GLRE,"GREENLIGHT CAPITAL RE, LTD.",0001385613
1484769,FUBO,fuboTV Inc. /FL,0001484769
1494904,GBLI,"Global Indemnity Group, LLC",0001494904
1713748,SKE,Skeena Resources Ltd,0001713748
1438533,TVTX,"Travere Therapeutics, Inc.",0001438533
1113809,BBW,BUILD-A-BEAR WORKSHOP INC,0001113809
896429,CTLP,"CANTALOUPE, INC.",0000896429
1080720,GUT,GABELLI UTILITY TRUST,0001080720
1907108,LXEO,"Lexeo Therapeutics, Inc.",0001907108
1683541,ACB,AURORA CANNABIS INC,0001683541
1719714,MREO,Mereo BioPharma Group plc,0001719714
1043000,SNDA,"SONIDA SENIOR LIVING, INC.",0001043000
852772,DENN,DENNY'S Corp,0000852772
1163668,SPFI,"SOUTH PLAINS FINANCIAL, INC.",0001163668
1377757,GAU,Galiano Gold Inc.,0001377757
1528356,GNE,Genie Energy Ltd.,0001528356
1818331,WGS,GeneDx Holdings Corp.,0001818331
763532,LYTS,LSI INDUSTRIES INC,0000763532
909108,DHIL,DIAMOND HILL INVESTMENT GROUP INC,0000909108
886128,FCEL,FUELCELL ENERGY INC,0000886128
1640266,VYGR,"Voyager Therapeutics, Inc.",0001640266
788329,JOUT,JOHNSON OUTDOORS INC,0000788329
1377789,AVNW,"AVIAT NETWORKS, INC.",0001377789
915779,DAKT,DAKTRONICS INC /SD/,0000915779
1583107,TBPH,"Theravance Biopharma, Inc.",0001583107
1528115,ANNX,"Annexon, Inc.",0001528115
1721386,LSEA,Landsea Homes Corp,0001721386
1562051,NML,Neuberger Berman Energy Infrastructure & Income Fund Inc.,0001562051
62234,MCS,MARCUS CORP,0000062234
1377630,NCMI,"National CineMedia, Inc.",0001377630
1534880,ISD,"PGIM High Yield Bond Fund, Inc.",0001534880
1437071,IVR,Invesco Mortgage Capital Inc.,0001437071
901243,MUA,"BLACKROCK MUNIASSETS FUND, INC.",0000901243
1805012,VTRU,Vitru Ltd,0001805012
1962918,SLRN,"ACELYRIN, Inc.",0001962918
59255,VHI,VALHI INC /DE/,0000059255
1043337,SRI,STONERIDGE INC,0001043337
1819253,BTMD,biote Corp.,0001819253
791963,OPY,OPPENHEIMER HOLDINGS INC,0000791963
103595,VLGEA,VILLAGE SUPER MARKET INC,0000103595
1876588,ZIMV,ZimVie Inc.,0001876588
879911,AERG,"APPLIED ENERGETICS, INC.",0000879911
1999480,ANRO,"Alto Neuroscience, Inc.",0001999480
88948,SENEA,Seneca Foods Corp,0000088948
1815776,LENZ,"LENZ Therapeutics, Inc.",0001815776
1783328,TCRX,"TScan Therapeutics, Inc.",0001783328
1865389,NPFD,Nuveen Variable Rate Preferred & Income Fund,0001865389
1625101,PLSE,"Pulse Biosciences, Inc.",0001625101
1703079,XFLT,XAI Octagon Floating Rate & Alternative Income Trust,0001703079
1116463,OSUR,ORASURE TECHNOLOGIES INC,0001116463
1217234,CDNA,"CareDx, Inc.",0001217234
1285890,IGD,Voya GLOBAL EQUITY DIVIDEND & PREMIUM OPPORTUNITY FUND,0001285890
1854964,NLCP,"NewLake Capital Partners, Inc.",0001854964
1002590,SGU,"STAR GROUP, L.P.",0001002590
1966287,GFR,Greenfire Resources Ltd.,0001966287
1396277,CHW,Calamos Global Dynamic Income Fund,0001396277
1826470,WOOF,"Petco Health & Wellness Company, Inc.",0001826470
1836981,BBAI,"BigBear.ai Holdings, Inc.",0001836981
928340,CWCO,Consolidated Water Co. Ltd.,0000928340
1689375,TRDA,"Entrada Therapeutics, Inc.",0001689375
1835724,ZH,Zhihu Inc.,0001835724
1452936,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc.",0001452936
72162,NL,NL INDUSTRIES INC,0000072162
1044777,OSPN,OneSpan Inc.,0001044777
1855175,CTNM,"Contineum Therapeutics, Inc.",0001855175
1573221,REAL,"TheRealReal, Inc.",0001573221
1219120,AVK,ADVENT CONVERTIBLE & INCOME FUND,0001219120
1975218,NETD,Nabors Energy Transition Corp. II,0001975218
23795,CTO,"CTO Realty Growth, Inc.",0000023795
1281926,ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,0001281926
1644378,RMR,RMR GROUP INC.,0001644378
736772,CCNE,CNB FINANCIAL CORP/PA,0000736772
1050743,PGC,PEAPACK GLADSTONE FINANCIAL CORP,0001050743
1827506,TRML,"Tourmaline Bio, Inc.",0001827506
1464343,ATLC,Atlanticus Holdings Corp,0001464343
1737953,REPL,"Replimune Group, Inc.",0001737953
1478320,ADPT,Adaptive Biotechnologies Corp,0001478320
1861115,NMAI,Nuveen Multi-Asset Income Fund,0001861115
724910,NVEC,NVE CORP /NEW/,0000724910
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",0001512499
1444380,NVRO,NEVRO CORP,0001444380
903419,ALRS,ALERUS FINANCIAL CORP,0000903419
1818093,SKIN,Beauty Health Co,0001818093
1835597,PEPG,PepGen Inc.,0001835597
1442836,MRSN,"Mersana Therapeutics, Inc.",0001442836
1840439,BMEA,"Biomea Fusion, Inc.",0001840439
1768267,CRNC,Cerence Inc.,0001768267
1453687,RNAC,"Cartesian Therapeutics, Inc.",0001453687
1049606,CIX,COMPX INTERNATIONAL INC,0001049606
811808,SMMF,"SUMMIT FINANCIAL GROUP, INC.",0000811808
1697500,SOI,"Solaris Oilfield Infrastructure, Inc.",0001697500
1886190,GGR,Gogoro Inc.,0001886190
1074540,EVN,EATON VANCE MUNICIPAL INCOME TRUST,0001074540
63330,MLP,MAUI LAND & PINEAPPLE CO INC,0000063330
1462056,BLZE,"Backblaze, Inc.",0001462056
1494530,FSD,FIRST TRUST HIGH INCOME LONG/SHORT FUND,0001494530
1498710,SAVE,"Spirit Airlines, Inc.",0001498710
1759774,PSTL,"Postal Realty Trust, Inc.",0001759774
1808865,ITOS,"iTeos Therapeutics, Inc.",0001808865
1370450,WLDN,"Willdan Group, Inc.",0001370450
1531031,ESQ,"Esquire Financial Holdings, Inc.",0001531031
1308927,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,0001308927
1964333,BHRB,Burke & Herbert Financial Services Corp.,0001964333
1129155,MPX,MARINE PRODUCTS CORP,0001129155
1016281,CSV,CARRIAGE SERVICES INC,0001016281
1893325,SCRM,Screaming Eagle Acquisition Corp.,0001893325
1849396,NEXN,Nexxen International Ltd.,0001849396
743367,BHB,BAR HARBOR BANKSHARES,0000743367
1384195,REI,"RING ENERGY, INC.",0001384195
882150,MYN,"BLACKROCK MUNIYIELD NEW YORK QUALITY FUND, INC.",0000882150
898437,ANIK,"Anika Therapeutics, Inc.",0000898437
1853962,IAUX,i-80 Gold Corp.,0001853962
1487428,HRZN,Horizon Technology Finance Corp,0001487428
1810019,RXT,"Rackspace Technology, Inc.",0001810019
1210123,EAD,ALLSPRING INCOME OPPORTUNITIES FUND,0001210123
1479290,RVNC,"Revance Therapeutics, Inc.",0001479290
1754170,ASLE,AerSale Corp,0001754170
1287098,MXCT,"MAXCYTE, INC.",0001287098
1734107,SOHU,Sohu.com Ltd,0001734107
1595097,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",0001595097
1258623,EFR,EATON VANCE SENIOR FLOATING RATE TRUST,0001258623
798287,PTSI,PAM TRANSPORTATION SERVICES INC,0000798287
743238,SHYF,"SHYFT GROUP, INC.",0000743238
1493225,NFBK,"Northfield Bancorp, Inc.",0001493225
1158114,AAOI,"APPLIED OPTOELECTRONICS, INC.",0001158114
1534969,SERA,"SERA PROGNOSTICS, INC.",0001534969
